grant_id,method,confidence,basis
grants-2484-0,X.talent-community,medium,operational support for academic x-risk labs
grants-24844-0,X.talent-community,high,ERA fellowships
grants-24869-0,X.forecasting,high,paper on AI takeoff speeds
grants-24905-0,X.advocacy-comms,high,catastrophic risk advocacy organisation
grants-24907-0,1.2,high,GovAI general support
grants-24909-0,1.2,high,GovAI broad AI governance research
grants-24914-0,X.talent-community,high,national AI safety capacity building
grants-24917-0,X.talent-community,low,conference research prizes
grants-24925-0,X.talent-community,high,research and governance workshop for students
grants-24956-0,X.talent-community,high,Lightcone infrastructure and community
grants-25075-0,2.1,low,cybersecurity services
grants-2508-0,1.2,medium,academic AI governance and law work
grants-25177-0,X.forecasting,low,shallow field review of AI safety research
grants-25264-0,X.talent-community,medium,leadership training program
grants-2529-0,X.research-empirical,low,vague planning grant for ML research
grants-25302-0,X.research-empirical,low,academic AI safety research grant
grants-2537-0,X.research-empirical,low,academic ML research support
grants-25401-0,X.talent-community,high,MATS research programme per rubric
grants-25406-0,X.research-interp,medium,Timaeus developmental interpretability operating costs
grants-2541-0,X.advocacy-comms,medium,FLI outreach and campaigns
grants-25642-0,X.talent-community,medium,AI safety competition prizes
grants-25644-0,X.talent-community,high,cybersecurity bootcamp field building
grants-25646-0,X.talent-community,high,AI safety coworking space
grants-25648-0,3.1,high,research on AI benchmarks
grants-25664-0,X.talent-community,high,AI alignment hackathons
grants-2569-0,X.advocacy-comms,medium,prize for clear machine learning communication
grants-25701-0,3.1,medium,red-teaming bootcamp
grants-25832-0,X.talent-community,high,research scholarships for local AI safety group
grants-25888-0,X.talent-community,high,AI safety field building
grants-25890-0,X.talent-community,high,FAR Labs office space
grants-25895-0,X.research-empirical,medium,FAR AI empirical alignment research
grants-25907-0,X.advocacy-comms,low,AI policy outreach and convening organisation
grants-25909-0,X.talent-community,high,LISA AI safety office and hub
grants-25920-0,X.research-theory,high,AI safety and computational complexity theory
grants-25980-0,1.2,medium,university AI governance research initiative
grants-26018-0,3.1,high,zero-knowledge proofs for secure AI audits
grants-26020-0,1.2,high,GovAI general support
grants-26023-0,X.talent-community,high,AI safety bootcamps
grants-26081-0,X.talent-community,high,MATS research programme per rubric
grants-26086-0,3.1,high,FrontierMath capability benchmark improvements
grants-26088-0,X.forecasting,high,Epoch general support
grants-26092-0,1.2,medium,semiconductor and compute policy work
grants-26096-0,3.1,high,AI benchmark improvements
grants-26098-0,3.1,medium,dashboard tracking AI biological capabilities
grants-26103-0,X.talent-community,high,AI governance field-building at GovAI
grants-26105-0,X.talent-community,medium,marketing of career advice
grants-26188-0,1.2,low,AI policy development and events
grants-26192-0,X.talent-community,high,AI safety conference organising
grants-26199-0,X.research-empirical,medium,compute for academic AI safety research
grants-26232-0,X.talent-community,high,summer program on transformative AI
grants-26234-0,X.talent-community,medium,developing a mechanistic interpretability course
grants-26300-0,X.talent-community,high,MATS program extension
grants-26422-0,1.2,medium,emerging technology policy research
grants-26440-0,X.talent-community,high,BlueDot Impact courses general support
grants-2657-0,1.1,medium,early OpenAI support securing governance oversight
grants-2714-0,X.forecasting,high,AI Impacts studies AI progress
grants-2722-0,X.research-empirical,medium,academic AI safety research
grants-2729-0,X.forecasting,medium,AI scenarios and social impacts study
grants-2804-0,X.forecasting,low,FHI macrostrategy and existential risk research
grants-2807-0,X.research-theory,high,MIRI does agent foundations theory
grants-28264-0,X.advocacy-comms,high,centre for AI journalism
grants-28268-0,1.2,medium,report on AI standards and regulation
grants-28276-0,3.1,high,AI evaluation and testing
grants-28279-0,X.talent-community,medium,regranting to AI safety researchers
grants-28281-0,X.research-empirical,low,university AI safety and alignment initiatives
grants-28351-0,X.advocacy-comms,high,AI journalism centre operating costs
grants-28363-0,X.talent-community,medium,AI governance research fellowship
grants-28365-0,X.talent-community,high,AGI conference
grants-28367-0,X.talent-community,high,MATS fellowship programme
grants-28370-0,X.research-empirical,medium,FAR AI safety research and field-building
grants-28728-0,3.1,medium,dangerous capability demonstrations
grants-28730-0,1.2,medium,CNAS AI security and stability policy programme
grants-28732-0,X.research-empirical,medium,study of frontier model behaviour
grants-28734-0,3.1,high,cyberoffense dangerous capability benchmark
grants-28736-0,X.research-interp,high,AI interpretability research at Stanford
grants-28740-0,1.2,high,IAPS does AI policy and governance research
grants-28766-0,X.talent-community,high,AI governance field-building programme
grants-28774-0,X.forecasting,high,AI forecasting questions contract
grants-28776-0,X.talent-community,medium,AI safety field building programmes
grants-28778-0,X.talent-community,medium,AI governance retreat
grants-28780-0,1.2,medium,think tank AI governance research
grants-28782-0,3.1,high,robust AI benchmarks
grants-28788-0,1.2,medium,AI governance research lab
grants-28792-0,3.1,medium,prompt injection attack research
grants-2880-0,X.research-theory,medium,CHAI assistance games and value alignment theory
grants-28804-0,X.research-empirical,low,course buyout for ML robustness researcher
grants-28807-0,X.talent-community,medium,career and management support
grants-28811-0,X.talent-community,medium,cybersecurity bootcamp training
grants-28813-0,X.research-empirical,medium,research on avoiding encoded reasoning
grants-28815-0,4.5,medium,secure enclaves enabling external model evaluation
grants-28823-0,X.research-empirical,medium,research on emergent misalignment
grants-28825-0,X.research-empirical,medium,study of encoded reasoning in LLMs
grants-2886-0,X.forecasting,high,research into future AI scenarios
grants-28957-0,X.research-theory,medium,guaranteed-safe AI and formal specification work
grants-28959-0,2.3,high,robust machine unlearning techniques
grants-28961-0,X.talent-community,high,PIBBSS summer research fellowship
grants-28969-0,3.1,high,LLM hacking benchmarks
grants-28978-0,X.talent-community,high,summer fellowship for alignment students
grants-28980-0,1.2,high,GovAI general support
grants-28982-0,1.2,high,GovAI general support per rubric
grants-28986-0,X.talent-community,high,FAR AI field building
grants-28988-0,1.2,medium,AI governance workshop at ICML
grants-29005-0,X.talent-community,medium,AI governance workshop
grants-29007-0,X.research-empirical,high,Redwood empirical control and safety research
grants-29009-0,2.3,high,robust machine unlearning techniques
grants-29017-0,X.advocacy-comms,high,FAR AI communications and outreach
grants-2966-0,X.advocacy-comms,medium,FLI outreach and campaigns
grants-2977-0,X.advocacy-comms,medium,FLI public advocacy on AI risk
grants-33362-0,X.forecasting,medium,Sage forecasting tools
grants-35598-0,X.none,low,unknown organisation operating expenses
grants-35705-0,X.research-empirical,high,research on emergent misalignment
grants-35708-0,X.research-empirical,high,alignment faking model organisms research
grants-35711-0,2.3,high,research on unlearning methods
grants-35715-0,2.2,medium,latent adversarial training alignment method
grants-35720-0,X.research-empirical,high,alignment faking experiments
grants-35722-0,3.1,medium,mitigating sandbagging on agent evaluations
grants-35724-0,X.research-empirical,medium,study of backdoors in AI agents
grants-35837-0,X.research-empirical,medium,empirical research on emergent multi-agent collusion
grants-35839-0,X.research-empirical,medium,academic research group on robustness
grants-35843-0,X.research-empirical,medium,research on steganographic encoding in models
grants-35845-0,3.1,medium,evaluations of robust unlearning
grants-35847-0,X.research-empirical,high,adversarial reasoning training methods
grants-35849-0,X.research-empirical,medium,encoded reasoning research project
grants-35853-0,X.research-empirical,high,model organisms of reward hacking
grants-35913-0,X.research-empirical,medium,mitigating collusion in multi-agent LLM systems
grants-35935-0,1.2,medium,legal research on AI regulation
grants-35948-0,X.research-theory,low,AI for formal software verification
grants-35950-0,X.research-empirical,medium,LLM rare event estimation research
grants-35953-0,X.research-interp,high,mechanistic interpretability in clinical settings
grants-35955-0,X.research-empirical,low,academic neural network generalization research
grants-35957-0,X.research-empirical,medium,academic research on LLM reasoning
grants-35963-0,X.research-empirical,medium,research on modularized reasoning language models
grants-35965-0,X.research-empirical,medium,techniques to mitigate emergent misalignment
grants-35967-0,X.research-empirical,medium,study of chain-of-thought reasoning
grants-35969-0,3.1,medium,academic research on jailbreaking LLMs
grants-35973-0,X.research-interp,medium,Simplex does computational mechanics interpretability
grants-35975-0,X.research-interp,low,structure of language model representations
grants-35977-0,X.research-empirical,medium,LLM techniques for generating and verifying code
grants-35979-0,X.research-empirical,medium,empirical study of covert communication in LLMs
grants-35981-0,X.research-theory,high,theoretical AI safety projects
grants-35983-0,X.talent-community,high,AI safety retreat
grants-35985-0,X.forecasting,low,research on diffuse threat models
grants-35987-0,X.research-theory,medium,mathematical methods for rare event probability estimation
grants-35989-0,X.research-interp,high,mechanistic interpretability research at Mila
grants-36029-0,X.research-interp,medium,Timaeus does developmental interpretability
grants-36031-0,X.research-empirical,medium,off-target effects of fine-tuning LLMs
grants-36407-0,X.none,medium,RCT on grantmaking impact not a control
grants-36483-0,X.talent-community,high,research fellowship
grants-36552-0,2.3,high,concept unlearning method
grants-36976-0,2.1,medium,RAND AI security and weight security work
grants-36979-0,2.1,medium,RAND AI security and weight protection
